"kit_id","transect_location","water_color_forel.ule_scale","water_dissolved_o2_mg_l","water_orp_mv","water_ph","upland_soil_temperature_degC","upland_soil_moisture","transition_soil_temperature_degC","transition_soil_moisture","wetland_soil_temperature_degC","wetland_soil_moisture","latitude","longitude","elevation_m","collection_time_utc","macrophytes_algae","systemtype","volume_ml","notes","soil_type","rotten_egg_smell","color","soil_horizon","ecosystem_code_IGBP","elevation_flag","collection_date","site_name","state","region","samples_collected","air_temperature_degC","barometric_pressure_inhg","weather_conditions","kit_notes","igsn.x","campaign.x","bulk_density_g_cm3","igsn.y","campaign.y","Ca_meq_100g","Mg_meq_100g","Na_meq_100g","K_meq_100g","CEC_meq_100g","Al_meq_100g","igsn.x","campaign.x","specific_conductance_us_cm","igsn.y","campaign.y","moisturecontent_perc_drywtbasis","igsn.x","campaign.x","Fe_ug_g","igsn.y","campaign.y","albite","chlorite","dolomite","halite","hornblende","kaolinite","microcline","muscovite","pyrite","quartz","igsn.x","campaign.x","ph","igsn.y","campaign.y","carbon_weight_perc","igsn.x","campaign.x","percent_clay","percent_sand","percent_silt","igsn.y","campaign.y","nitrogen_weight_perc","igsn.x","campaign.x","pebbles_angular_rounded","root_presence","root_thickness","visible_minerals","visible_organisms","uninhabited_shells","iron_oxidation","glass_plastic","igsn.y","campaign.y","alpha","n","th_r","th_s"
"K034","upland",NA,NA,NA,7.05,16.4,NA,16.3,NA,16,NA,38.7743,-75.9754,1.31,"18:15:00",NA,NA,NA,"dominant species: invasive phragmites, red maple, grapevine; bordering crops (currently winter wheat cover)","Klej-Galloway complex, 0 to 5 percent slopes (KgB)",NA,NA,"Organic",5,"inconsistent","2021-10-18","King's Creek Marsh (Nature Conservancy Site)","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","18","30.02","scattered clouds, windy",NA,"IEEXG00F1","EC1",0.907432432432432,"IEEXG00EZ","EC1",1.45,2.93,2.11,0.36,6.85,NA,"IEEXG00EZ","EC1",390,"IEEXG00F0","EC1",48,"IEEXG00EZ","EC1",1513.84,"IEEXG00EZ","EC1",6.959,0,0,0,0,0,13.208,0,0,79.8329,"IEEXG00EZ","EC1",6.58,"IEEXG00EZ","EC1",5.289,"IEEXG00F1","EC1",9.3,65.18,25.52,"IEEXG00EZ","EC1",0.651,"IEEXG00EZ","EC1","none","few","fine","quartz","none","none","no","no","IEEXG00F1","EC1",0.0138,1.283,0,0.559
"K034","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7746,-75.9752,-0.12,"18:45:00","None","Estuary",300,"water temp 20.4C. Water color description: too clear; could see bottom; visually, light brown",NA,NA,NA,NA,NA,"inconsistent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K034","wetland",NA,NA,NA,7.05,16.4,NA,16.3,NA,16,NA,38.7745,-75.9753,0.62,NA,NA,NA,NA,"dominant vegetation: Spartina cynosuroides; also sparse invasive phragmites; some Leersia oryzoides (rice cut grass);  elsewhere in the marsh (not at sampling site), we also observed likely pockets of native phragmites","Nanticoke and Mannington soils, very frequently flooded, tidal (NM)",NA,NA,"Organic",NA,"inconsistent","2021-10-18","King's Creek Marsh (Nature Conservancy Site)","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","18","30.02","scattered clouds, windy",NA,"IEEXG00EY","EC1",0.329526462395543,"IEEXG00EW","EC1",2.4,6.45,6.51,0.64,16,NA,"IEEXG00EW","EC1",1180,"IEEXG00EX","EC1",259,"IEEXG00EW","EC1",5933.06,"IEEXG00EW","EC1",7.1032,0,0,0,0,12.1714,6.559,28.3908,0,45.7756,"IEEXG00EW","EC1",6.34,"IEEXG00EW","EC1",5.866,NA,NA,NA,NA,NA,"IEEXG00EW","EC1",0.633,"IEEXG00EW","EC1","none","few","fine","none","none","none","yes","no",NA,NA,NA,NA,NA,NA
"K035","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5922,-76.1307,0.38,"10:40:00",NA,NA,NA,NA,"Honga peat, very frequently flooded, tidal (Ho)","Yes","Dark Chocolate",NA,NA,"inconsistent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K035","transition",NA,NA,NA,NA,21,NA,20.8,"no sensor; visibly saturated",22.8,NA,38.5922,-76.1302,0.33,"10:00:00",NA,NA,NA,"Very narrow transition zone between upland and wetland (i.e., very steep gradient); Sampled in Phragmites, arguably characterized as upper limits of wetland; Elevation estimated","Honga peat, very frequently flooded, tidal (Ho)",NA,NA,"Organic",NA,"inconsistent","2021-10-06","Horn Point Laboratory","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22","30.35","overcast, calm wind","sampled about 1 hour before low tide","IEEXG00FK","EC1",0.272191011235955,"IEEXG00FI","EC1",2.61,12.65,40.74,1.69,57.73,0.04,"IEEXG00FI","EC1",7210,"IEEXG00FJ","EC1",256,"IEEXG00FI","EC1",3125.2,"IEEXG00FI","EC1",4.3524,0,0,3.5666,0,7.6686,5.2279,23.0122,0.5733,55.599,"IEEXG00FI","EC1",5.32,"IEEXG00FI","EC1",9.179,NA,NA,NA,NA,NA,"IEEXG00FI","EC1",0.974,"IEEXG00FI","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00FK","EC1",0.0133,1.309,0,0.739
"K035","upland",NA,NA,NA,NA,21,NA,20.8,"no sensor; visibly saturated",22.8,NA,38.5922,-76.13,1.2,"9:50:00",NA,NA,NA,"Soil horizon was probably more accurately ""mix of organic and mineral""; I've added soil series here, but was missing on hard copy I sent in. Soil moisture not taken, but soil was very dry; Elevation was estimated; Dominant species were Black Walnut, Eastern Redbud, juniper, invasive privet","Mattapex silt loam, 2 to 5 percent slopes, Mid-Atlantic Coastal Plain (MtcB)",NA,NA,"Mineral",5,"inconsistent","2021-10-06","Horn Point Laboratory","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22","30.35","overcast, calm wind","sampled about 1 hour before low tide","IEEXG00FH","EC1",0.872181522790189,"IEEXG00FF","EC1",3.43,1.67,0.08,0.27,5.45,NA,"IEEXG00FF","EC1",71,"IEEXG00FG","EC1",16,"IEEXG00FF","EC1",1346.33,"IEEXG00FF","EC1",8.6816,1.2933,0,0,0,6.9031,7.1422,0,0,75.9798,"IEEXG00FF","EC1",5.33,"IEEXG00FF","EC1",4.013,"IEEXG00FH","EC1",4.89,40.7,54.41,"IEEXG00FF","EC1",0.528,"IEEXG00FF","EC1","angular","few","fine","none","none","none","no","no","IEEXG00FH","EC1",0.1979,1.148,0,0.496
"K035","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5922,-76.1307,0.38,"10:30:00","None","Estuary",200,"Time entered on metadata hard copy listed LOCAL time (GMT-4); on this form, i've converted time to UTC; conductivity: 17.76 mS/cm
By ""Algae"" above, I took that to mean benthic macroalgae, which was not evident",NA,NA,NA,NA,NA,"inconsistent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K035","wetland",NA,NA,NA,NA,21,NA,20.8,"no sensor; visibly saturated",22.8,NA,38.5922,-76.1307,0.38,"10:15:00",NA,NA,NA,"S. alterniflora dominant; evidence of ponding and erosion. Soil moisture not taken but soil was visibly saturated; Elevation estimated","Honga peat, very frequently flooded, tidal (Ho)",NA,NA,"Organic",NA,"inconsistent","2021-10-06","Horn Point Laboratory","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22","30.35","overcast, calm wind","sampled about 1 hour before low tide","IEEXG00FE","EC1",0.185350318471338,"IEEXG00FC","EC1",2.3,11.78,37.23,2.29,53.6,NA,"IEEXG00FC","EC1",4770,"IEEXG00FD","EC1",371,"IEEXG00FC","EC1",5212.63,"IEEXG00FC","EC1",4.9033,0,0,3.5695,0,11.6164,5.4889,34.0779,0,40.344,"IEEXG00FC","EC1",5.89,"IEEXG00FC","EC1",10.42,NA,NA,NA,NA,NA,"IEEXG00FC","EC1",1.212,"IEEXG00FC","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00FE","EC1",0.0128,1.296,0,0.744
"K036","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0412,-76.2218,0.06,"0:10:00",NA,NA,NA,NA,"Westbrook peat (We)","Yes","Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K036","transition",NA,NA,NA,7.73,16.5,NA,16.1,NA,15.6,NA,39.0381,-76.2242,0.39,"23:00:00",NA,NA,NA,"invasive phragmites dominant","Othello silt loams, 0 to 2 percent slopes, Mid-Atlantic Coastal Plain (Oh)",NA,NA,"Organic",NA,NA,"2021-10-18","Calfpasture Cove, Eastern Neck National Wildlife Refuge (ENNWR)","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","18","30","mix sun and clouds, windy",NA,"IEEXG00G0","EC1",0.19143897996357,"IEEXG00FY","EC1",2.47,11.27,22.04,0.95,36.79,0.06,"IEEXG00FY","EC1",4110,"IEEXG00FZ","EC1",449,"IEEXG00FY","EC1",1386.22,"IEEXG00FY","EC1",6.5437,0,0,0,0,5.1723,0,0,0.6843,87.5998,"IEEXG00FY","EC1",5.49,"IEEXG00FY","EC1",14.431,"IEEXG00FY","EC1",22.63,45.68,31.69,"IEEXG00FY","EC1",1.404,"IEEXG00FY","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00G0","EC1",0.094,1.226,0,0.499
"K036","upland",NA,NA,NA,7.73,16.5,NA,16.1,NA,15.6,NA,39.0379,-76.2244,0.65,"23:10:00",NA,NA,NA,"dominant vegetation: black gum, sweet gum, ilex opaca, willow oak, understory royal ferns","Othello silt loams, 0 to 2 percent slopes, Mid-Atlantic Coastal Plain (Oh)",NA,NA,"Organic",5,NA,"2021-10-18","Calfpasture Cove, Eastern Neck National Wildlife Refuge (ENNWR)","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","18","30","mix sun and clouds, windy",NA,"IEEXG00FX","EC1",0.210281659328587,"IEEXG00FV","EC1",1.93,8.35,13.11,0.88,24.43,0.16,"IEEXG00FV","EC1",2560,"IEEXG00FW","EC1",286,"IEEXG00FV","EC1",1389.5,"IEEXG00FV","EC1",6.9999,0,0,0,0,0,2.2976,0,1.2897,89.4128,"IEEXG00FV","EC1",4.53,"IEEXG00FV","EC1",18.009,"IEEXG00FV","EC1",17.9,63.12,18.98,"IEEXG00FV","EC1",1.374,"IEEXG00FV","EC1","none","moderate","fine","none","none","none","no","no",NA,NA,NA,NA,NA,NA
"K036","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0412,-76.2218,0.06,"0:00:00","None","Estuary",300,"conductivity 10.58 mS/cm; temperature 17.0 C Water color description: too clear; brownish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K036","wetland",NA,NA,NA,7.73,16.5,NA,16.1,NA,15.6,NA,39.0385,-76.2239,0.39,"22:45:00",NA,NA,NA,"dominant: Schoenoplectus, also some Iva
","Westbrook peat (We)",NA,NA,"Organic",NA,NA,"2021-10-18","Calfpasture Cove, Eastern Neck National Wildlife Refuge (ENNWR)","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","18","30","mix sun and clouds, windy",NA,"IEEXG00FU","EC1",0.194866529774127,"IEEXG00FS","EC1",2.69,12.62,36.77,1.87,53.95,NA,"IEEXG00FS","EC1",7680,"IEEXG00FT","EC1",387,"IEEXG00FS","EC1",1266.02,"IEEXG00FS","EC1",8.0783,0,0,4.9818,0,9.2785,5.4079,0,1.5205,70.7331,"IEEXG00FS","EC1",5.75,"IEEXG00FS","EC1",14.683,NA,NA,NA,NA,NA,"IEEXG00FS","EC1",1.467,"IEEXG00FS","EC1","none","moderate","fine","none","none","none","yes","no","IEEXG00FU","EC1",0.0258,1.19,0,0.607
"K037","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5569,-76.9731,0.23,"18:00:00",NA,NA,NA,"roots and organic matter visible in sediment, ~1m water over sediment when sampling","Mattan muck, 0 to 1 percent slopes, frequently flooded (22A)","No","Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K037","transition",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-10-12","Cumberland Marsh","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland","20.5556","30.04","mostly cloudy, occasional light mist/drizzle","arrived ~low tide, water was ~50.75cm higher than expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K037","upland",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-10-12","Cumberland Marsh","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland","20.5556","30.04","mostly cloudy, occasional light mist/drizzle","arrived ~low tide, water was ~50.75cm higher than expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K037","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5569,-76.9731,0.23,"18:00:00","None",NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K037","wetland",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5569,-76.9731,0.23,"18:00:00",NA,NA,NA,NA,"Mattan muck, 0 to 1 percent slopes, frequently flooded (22A)",NA,NA,"Organic",NA,NA,"2021-10-12","Cumberland Marsh","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland","20.5556","30.04","mostly cloudy, occasional light mist/drizzle","arrived ~low tide, water was ~50.75cm higher than expected","IEEXG00GA","EC1",0.286027397260274,"IEEXG00G8","EC1",2.73,3.27,1.85,0.37,8.22,NA,"IEEXG00G8","EC1",325,"IEEXG00G9","EC1",265,"IEEXG00G8","EC1",5777.47,"IEEXG00G8","EC1",5.0532,1.7477,0,0,0,22.0439,5.6062,25.7843,0,39.7647,"IEEXG00G8","EC1",6.52,"IEEXG00G8","EC1",4.626,"IEEXG00GA","EC1",8.08,32.11,59.81,"IEEXG00G8","EC1",0.517,"IEEXG00G8","EC1","none","few","fine","none","none","none","yes","no",NA,NA,NA,NA,NA,NA
"K038","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3264,-77.2078,0.41,"21:05:00",NA,NA,NA,"water ~45cm deep","Bibb fine sandy loam, 0 to 2 percent slopes, frequently flooded (4A)","No","Light Chocolate, Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K038","transition",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-10-12","Harris Creek","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Upland","21.11","30.02","partly-mostly cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K038","upland",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3267,-77.2072,1.21,"21:30:00",NA,NA,NA,"looks like thin organic horizon (~1cm) over mineral soil; elevation estimated visually","Nevarc-Remlik complex, 15 to 25 percent slopes (35E)",NA,NA,"Organic, Mineral",5,NA,"2021-10-12","Harris Creek","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Upland","21.11","30.02","partly-mostly cloudy",NA,"IEEXG00GT","EC1",0.745901639344262,"IEEXG00GR","EC1",2.17,1.13,0.05,0.27,3.81,0.19,"IEEXG00GR","EC1",63.9,"IEEXG00GS","EC1",22,"IEEXG00GR","EC1",758.99,"IEEXG00GR","EC1",3.7785,0,0,0,0,5.01,3.6067,0,0,87.6048,"IEEXG00GR","EC1",4.76,"IEEXG00GR","EC1",4.642,"IEEXG00GT","EC1",13.28,57.91,28.81,"IEEXG00GR","EC1",0.438,"IEEXG00GR","EC1","none","few","fine","none","worms","none","no","no","IEEXG00GT","EC1",0.0228,1.189,0,0.16
"K038","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3264,-77.2078,0.41,"21:00:00","None","Tidal Stream",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K038","wetland",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3267,-77.2078,0.52,"21:18:00",NA,NA,NA,"wetland is tidal forested swamp","Bibb fine sandy loam, 0 to 2 percent slopes, frequently flooded (4A)",NA,NA,"Organic",NA,NA,"2021-10-12","Harris Creek","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Upland","21.11","30.02","partly-mostly cloudy",NA,"IEEXG00GQ","EC1",0.27620320855615,"IEEXG00GO","EC1",6.17,2.12,0.33,0.2,8.87,0.05,"IEEXG00GO","EC1",115,"IEEXG00GP","EC1",274,"IEEXG00GO","EC1",5936.87,"IEEXG00GO","EC1",7.2046,0,0,0,0,18.8365,6.795,0,0,67.1639,"IEEXG00GO","EC1",6.4,"IEEXG00GO","EC1",9.382,NA,NA,NA,NA,NA,"IEEXG00GO","EC1",0.847,"IEEXG00GO","EC1","none","moderate","fine","mica","worms","none","yes","no","IEEXG00GQ","EC1",0.0289,1.233,0,0.733
"K039","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7621,-86.4077,176.9,"16:48:00",NA,NA,NA,NA,"Water (W)","No","Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K039","transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7604,-86.4078,179.45,"17:17:00",NA,NA,NA,"highly organic--roots, rhizomes","Kerston and Carlisle mucks, frequently flooded (97)",NA,NA,"Organic",NA,NA,"2021-10-10","Pentwater River","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2","29.7","Cloudy, windy",NA,"IEEXG00HC","EC1",0.129960053262317,"IEEXG00HA","EC1",12.29,5.52,0.45,0.23,18.49,NA,"IEEXG00HA","EC1",323,"IEEXG00HB","EC1",651,NA,NA,NA,"IEEXG00HA","EC1",11.67,0,0,0,11.7278,12.8788,13.7547,0,0.8519,49.1167,"IEEXG00HA","EC1",5.55,"IEEXG00HA","EC1",24.323,"IEEXG00HA","EC1",25.73,53.17,21.1,"IEEXG00HA","EC1",2.348,"IEEXG00HA","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00HC","EC1",0.0134,1.38,0,0.892
"K039","upland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7568,-86.4049,182.1,"17:58:00",NA,NA,NA,NA,"Chelsea fine sand, 0 to 6 percent slopes (92B)",NA,NA,"Mineral",5,NA,"2021-10-10","Pentwater River","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2","29.7","Cloudy, windy",NA,"IEEXG00H9","EC1",0.674050632911392,"IEEXG00H7","EC1",0.5,0.24,0.03,0.08,1.05,0.2,"IEEXG00H7","EC1",19.6,"IEEXG00H8","EC1",58,"IEEXG00H7","EC1",340.69,"IEEXG00H7","EC1",21.6168,0,1.5125,1.7624,0,0,7.5984,0,0,67.5099,"IEEXG00H7","EC1",4.47,"IEEXG00H7","EC1",3.474,"IEEXG00H9","EC1",7.13,91.32,1.55,"IEEXG00H7","EC1",0.208,"IEEXG00H7","EC1","none","few","fine","quartz","none","none","no","no","IEEXG00H9","EC1",0.0695,1.565,0,0.732
"K039","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7621,-86.4077,176.9,"16:35:00","Macrophytes, Algae","Lacestuary",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K039","wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7618,-86.4075,176.85,"17:02:00",NA,NA,NA,NA,"Kerston and Carlisle mucks, frequently flooded (97)",NA,NA,"Organic",NA,NA,"2021-10-10","Pentwater River","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2","29.7","Cloudy, windy",NA,"IEEXG00H6","EC1",0.0953768844221106,"IEEXG00H4","EC1",9.57,5.04,0.34,0.22,15.17,NA,"IEEXG00H4","EC1",333,"IEEXG00H5","EC1",895,NA,NA,NA,"IEEXG00H4","EC1",16.3652,0,0,0,4.0365,10.4619,13.901,0,0,55.2354,"IEEXG00H4","EC1",5.76,"IEEXG00H4","EC1",34.594,NA,NA,NA,NA,NA,"IEEXG00H4","EC1",2.573,"IEEXG00H4","EC1","none","many","fine","none","none","none","no","no",NA,NA,NA,NA,NA,NA
"K040","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4559,-75.8335,-0.57,"20:40:00",NA,NA,NA,"taken just below high tide line - at high tide.","Bojac fine sandy loam, 0 to 2 percent slopes (BoA)","No","Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K040","transition",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4644,-75.8358,1.03,"20:15:00",NA,NA,NA,"Loblolly Pine overstory - phragmites understory","Nimmo sandy loam, 0 to 2 percent slopes (NmA)",NA,NA,"Organic",NA,NA,"2021-11-08","Brownsville Nature Preserve","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15","30.15","Sunny","Tides have been very high for the last several weeks","IEEXG00HS","EC1",0.108569665494784,"IEEXG00HQ","EC1",2.9,17.8,76.36,2.67,99.87,0.14,"IEEXG00HQ","EC1",14400,"IEEXG00HR","EC1",618,"IEEXG00HQ","EC1",1265,"IEEXG00HQ","EC1",5.7443,0,0,59.4669,0,0,4.3636,0,0,30.4252,"IEEXG00HQ","EC1",4.28,"IEEXG00HQ","EC1",21.083,NA,NA,NA,NA,NA,"IEEXG00HQ","EC1",1.184,"IEEXG00HQ","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00HS","EC1",0.0329,1.323,0,0.637
